SourceId,SourceLabel,SourceCategory,ResponseType,BuilderVersion,PlannerSelected,TotalSteps,SourceHitCount,SourceDensity,SourceHitIndices,SourceSegmentCounts,SourceEndingHitCount,SourceAnchorIndices,SourceAnchorCount,TargetDensity,TargetCount,PreserveAnchors,MirrorEnding,ComplementarityBias,SelectedHitIndices,SelectedHitCount,SelectedDensity,SelectedWeakCount,SelectedMediumCount,SelectedStrongCount,SelectedStrongestCount,SelectedSegmentCounts,SelectedEndingHitCount,SelectedAnchorHitCount,OverlapCount,GapFillCount,OverlapRatio,GapFillRatio,AnchorPreservationRatio,EndingOverlapCount,EndingGapCount,WeakStepRatio,StrongestStepRatio,MetricTierDistribution,SegmentDifferenceFromSource,EndingBias,InterstitialBias,SelectedStepDebug
Variant_H24_FrontLoaded_Increasing,FrontLoaded Increasing H24 Variant,FrontLoaded/Increasing,Contrast,SkeletonBuilder.DefaultConfig.v1,False,96,24,0.25,0|1|6|9|13|16|19|22|25|28|31|34|39|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48|95,3,0.2625,25,False,False,0.7,0|6|12|18|24|27|30|33|36|42|45|48|51|54|57|60|63|66|69|72|78|84|87|90|93,25,0.260417,0,9,8,8,4|7|8|6,4,2,3,22,0.12,0.88,0.666667,0,4,0,0.32,weak:0|medium:9|strong:8|strongest:8,0.453333,0.076667,0.36,0:Strongest:score=0.945:src=1:anchor=1:end=0:forcedEnd=0 | 6:Strong:score=0.6825:src=1:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=1.18:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=0.9175:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.21:src=0:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.69:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.9475:src=0:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.69:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.21:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=0.9475:src=0:anchor=0:end=0:forcedEnd=0 | 45:Medium:score=0.69:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=0.975:src=1:anchor=1:end=0:forcedEnd=0 | 51:Medium:score=0.69:src=0:anchor=0:end=0:forcedEnd=0 | 54:Strong:score=0.9475:src=0:anchor=0:end=0:forcedEnd=0 | 57:Medium:score=0.69:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.21:src=0:anchor=0:end=0:forcedEnd=0 | 63:Medium:score=0.69:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=0.9475:src=0:anchor=0:end=0:forcedEnd=0 | 69:Medium:score=0.69:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.195:src=0:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=0.9325:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.2062:src=0:anchor=0:end=1:forcedEnd=0 | 87:Medium:score=0.702418:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.962091:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.720855:src=0:anchor=0:end=1:forcedEnd=0
Variant_H24_FrontLoaded_Increasing,FrontLoaded Increasing H24 Variant,FrontLoaded/Increasing,Fill,SkeletonBuilder.DefaultConfig.v1,False,96,24,0.25,0|1|6|9|13|16|19|22|25|28|31|34|39|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48|95,3,0.425,41,False,False,0.7,0|3|6|9|12|15|18|21|24|26|27|29|30|32|33|35|36|39|42|45|48|49|51|54|57|60|63|66|69|72|75|78|81|84|87|89|90|91|92|93|94,41,0.427083,9,16,8,8,8|12|9|12,8,2,6,35,0.146342,0.853659,0.666667,0,8,0.219512,0.195122,weak:9|medium:16|strong:8|strongest:8,0.357724,0.111789,0.536585,0:Strongest:score=0.97:src=1:anchor=1:end=0:forcedEnd=0 | 3:Medium:score=0.67625:src=0:anchor=0:end=0:forcedEnd=0 | 6:Strong:score=0.72:src=1:anchor=0:end=0:forcedEnd=0 | 9:Medium:score=0.47:src=1:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=1.07125:src=0:anchor=0:end=0:forcedEnd=0 | 15:Medium:score=0.67625:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=0.91375:src=0:anchor=0:end=0:forcedEnd=0 | 21:Medium:score=0.67625:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.10125:src=0:anchor=0:end=0:forcedEnd=0 | 26:Weak:score=0.42125:src=0:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.70625:src=0:anchor=0:end=0:forcedEnd=0 | 29:Weak:score=0.42125:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.94375:src=0:anchor=0:end=0:forcedEnd=0 | 32:Weak:score=0.42125:src=0:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.70625:src=0:anchor=0:end=0:forcedEnd=0 | 35:Weak:score=0.42125:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.10125:src=0:anchor=0:end=0:forcedEnd=0 | 39:Medium:score=0.5:src=1:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=0.94375:src=0:anchor=0:end=0:forcedEnd=0 | 45:Medium:score=0.70625:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1:src=1:anchor=1:end=0:forcedEnd=0 | 49:Weak:score=0.42125:src=0:anchor=0:end=0:forcedEnd=0 | 51:Medium:score=0.70625:src=0:anchor=0:end=0:forcedEnd=0 | 54:Strong:score=0.94375:src=0:anchor=0:end=0:forcedEnd=0 | 57:Medium:score=0.70625:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.10125:src=0:anchor=0:end=0:forcedEnd=0 | 63:Medium:score=0.70625:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=0.94375:src=0:anchor=0:end=0:forcedEnd=0 | 69:Medium:score=0.70625:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.08625:src=0:anchor=0:end=0:forcedEnd=0 | 75:Medium:score=0.485:src=1:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=0.92875:src=0:anchor=0:end=0:forcedEnd=0 | 81:Medium:score=0.69125:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.09465:src=0:anchor=0:end=1:forcedEnd=0 | 87:Medium:score=0.748196:src=0:anchor=0:end=1:forcedEnd=0 | 89:Weak:score=0.483705:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.997796:src=0:anchor=0:end=1:forcedEnd=0 | 91:Weak:score=0.497886:src=0:anchor=0:end=1:forcedEnd=0 | 92:Weak:score=0.504977:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.786486:src=0:anchor=0:end=1:forcedEnd=0 | 94:Weak:score=0.519159:src=0:anchor=0:end=1:forcedEnd=0
Base_H24_FrontLoaded_AccentedEnding,FrontLoaded AccentedEnding H24 Base,FrontLoaded/AccentedEnding,Mirror,SkeletonBuilder.DefaultConfig.v1,True,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|38|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48|95,3,0.2625,25,True,True,0.225,0|3|6|9|12|18|24|27|30|33|36|39|42|48|54|60|66|72|75|78|84|87|90|93|95,25,0.260417,1,8,8,8,6|7|4|8,5,3,7,18,0.28,0.72,1,1,4,0.04,0.32,weak:1|medium:8|strong:8|strongest:8,0.306667,0.116667,0.2,0:Strongest:score=1.69:src=1:anchor=1:end=0:forcedEnd=0 | 3:Medium:score=0.75:src=1:anchor=0:end=0:forcedEnd=0 | 6:Strong:score=1.0075:src=1:anchor=0:end=0:forcedEnd=0 | 9:Medium:score=0.75:src=1:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=1.016625:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=0.754125:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.046625:src=0:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.526625:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.784125:src=0:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.526625:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.046625:src=0:anchor=0:end=0:forcedEnd=0 | 39:Medium:score=0.526625:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=0.784125:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1.72:src=1:anchor=1:end=0:forcedEnd=0 | 54:Strong:score=0.784125:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.046625:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=0.784125:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.031625:src=0:anchor=0:end=0:forcedEnd=0 | 75:Medium:score=0.765:src=1:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=0.769125:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.054025:src=0:anchor=0:end=1:forcedEnd=0 | 87:Medium:score=0.528498:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.79167:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.539843:src=0:anchor=0:end=1:forcedEnd=0 | 95:Weak:score=0.9975:src=1:anchor=1:end=1:forcedEnd=0
Base_H24_FrontLoaded_AccentedEnding,FrontLoaded AccentedEnding H24 Base,FrontLoaded/AccentedEnding,Complement,SkeletonBuilder.DefaultConfig.v1,False,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|38|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48|95,3,0.2,19,True,False,0.675,0|12|18|24|27|30|33|36|42|48|54|60|66|72|78|84|90|93|95,19,0.197917,1,3,7,8,3|6|4|6,4,3,3,16,0.157895,0.842105,1,1,3,0.052632,0.421053,weak:1|medium:3|strong:7|strongest:8,0.385965,0.127193,0.157895,0:Strongest:score=1.366473:src=1:anchor=1:end=0:forcedEnd=0 | 12:Strongest:score=1.226161:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=0.954732:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.256161:src=0:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.721875:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.984732:src=0:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.721875:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.256161:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=0.984732:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1.396473:src=1:anchor=1:end=0:forcedEnd=0 | 54:Strong:score=0.984732:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.256161:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=0.984732:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.241161:src=0:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=0.969732:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.266361:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=1.026096:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.784475:src=0:anchor=0:end=1:forcedEnd=0 | 95:Weak:score=0.50233:src=1:anchor=1:end=1:forcedEnd=0
Base_H24_FrontLoaded_AccentedEnding,FrontLoaded AccentedEnding H24 Base,FrontLoaded/AccentedEnding,Simplify,SkeletonBuilder.DefaultConfig.v1,False,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|38|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48|95,3,0.1125,11,True,False,0.35,0|6|12|24|36|48|60|72|84|90|95,11,0.114583,1,0,2,8,3|2|2|4,3,3,4,7,0.363636,0.636364,1,1,2,0.090909,0.727273,weak:1|medium:0|strong:2|strongest:8,0.424242,0.189394,0,0:Strongest:score=1.574286:src=1:anchor=1:end=0:forcedEnd=0 | 6:Strong:score=0.870357:src=1:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=1.061286:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.091286:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.091286:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1.604286:src=1:anchor=1:end=0:forcedEnd=0 | 60:Strongest:score=1.091286:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.076286:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.132286:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.843084:src=0:anchor=0:end=1:forcedEnd=0 | 95:Weak:score=0.658643:src=1:anchor=1:end=1:forcedEnd=0
Base_H24_FrontLoaded_AccentedEnding,FrontLoaded AccentedEnding H24 Base,FrontLoaded/AccentedEnding,Intensify,SkeletonBuilder.DefaultConfig.v1,False,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|38|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48|95,3,0.3825,37,False,False,0.5,0|3|6|9|12|15|18|21|24|25|27|28|30|31|33|36|39|42|45|48|51|54|55|57|60|63|66|69|72|75|78|81|84|87|90|93|95,37,0.385417,5,16,8,8,8|11|9|9,5,3,11,26,0.297297,0.702703,1,1,4,0.135135,0.216216,weak:5|medium:16|strong:8|strongest:8,0.306306,0.051802,0.351351,0:Strongest:score=1.15:src=1:anchor=1:end=0:forcedEnd=0 | 3:Medium:score=0.65:src=1:anchor=0:end=0:forcedEnd=0 | 6:Strong:score=0.9:src=1:anchor=0:end=0:forcedEnd=0 | 9:Medium:score=0.65:src=1:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=1.0775:src=0:anchor=0:end=0:forcedEnd=0 | 15:Medium:score=0.5775:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=0.8275:src=0:anchor=0:end=0:forcedEnd=0 | 21:Medium:score=0.5775:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.1075:src=0:anchor=0:end=0:forcedEnd=0 | 25:Weak:score=0.38:src=1:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.6075:src=0:anchor=0:end=0:forcedEnd=0 | 28:Weak:score=0.38:src=1:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.8575:src=0:anchor=0:end=0:forcedEnd=0 | 31:Weak:score=0.38:src=1:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.6075:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.1075:src=0:anchor=0:end=0:forcedEnd=0 | 39:Medium:score=0.6075:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=0.8575:src=0:anchor=0:end=0:forcedEnd=0 | 45:Medium:score=0.6075:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1.18:src=1:anchor=1:end=0:forcedEnd=0 | 51:Medium:score=0.6075:src=0:anchor=0:end=0:forcedEnd=0 | 54:Strong:score=0.8575:src=0:anchor=0:end=0:forcedEnd=0 | 55:Weak:score=0.38:src=1:anchor=0:end=0:forcedEnd=0 | 57:Medium:score=0.6075:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.1075:src=0:anchor=0:end=0:forcedEnd=0 | 63:Medium:score=0.6075:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=0.8575:src=0:anchor=0:end=0:forcedEnd=0 | 69:Medium:score=0.6075:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.0925:src=0:anchor=0:end=0:forcedEnd=0 | 75:Medium:score=0.665:src=1:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=0.8425:src=0:anchor=0:end=0:forcedEnd=0 | 81:Medium:score=0.5925:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.1485:src=0:anchor=0:end=1:forcedEnd=0 | 87:Medium:score=0.630464:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.893227:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.655991:src=0:anchor=0:end=1:forcedEnd=0 | 95:Weak:score=0.421:src=1:anchor=1:end=1:forcedEnd=0
Base_H24_FrontLoaded_AccentedEnding,FrontLoaded AccentedEnding H24 Base,FrontLoaded/AccentedEnding,Contrast,SkeletonBuilder.DefaultConfig.v1,False,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|38|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48|95,3,0.2625,25,False,False,0.65,0|12|18|24|27|30|33|36|39|42|45|48|51|54|57|60|63|66|69|72|78|84|87|90|93,25,0.260417,0,10,7,8,3|8|8|6,4,2,2,23,0.08,0.92,0.666667,0,4,0,0.32,weak:0|medium:10|strong:7|strongest:8,0.453333,0.076667,0.4,0:Strongest:score=0.945:src=1:anchor=1:end=0:forcedEnd=0 | 12:Strongest:score=1.1775:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=0.915:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.2075:src=0:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.6875:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.945:src=0:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.6875:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.2075:src=0:anchor=0:end=0:forcedEnd=0 | 39:Medium:score=0.6875:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=0.945:src=0:anchor=0:end=0:forcedEnd=0 | 45:Medium:score=0.6875:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=0.975:src=1:anchor=1:end=0:forcedEnd=0 | 51:Medium:score=0.6875:src=0:anchor=0:end=0:forcedEnd=0 | 54:Strong:score=0.945:src=0:anchor=0:end=0:forcedEnd=0 | 57:Medium:score=0.6875:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.2075:src=0:anchor=0:end=0:forcedEnd=0 | 63:Medium:score=0.6875:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=0.945:src=0:anchor=0:end=0:forcedEnd=0 | 69:Medium:score=0.6875:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.1925:src=0:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=0.93:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.2037:src=0:anchor=0:end=1:forcedEnd=0 | 87:Medium:score=0.699918:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.959591:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.718355:src=0:anchor=0:end=1:forcedEnd=0
Base_H24_FrontLoaded_AccentedEnding,FrontLoaded AccentedEnding H24 Base,FrontLoaded/AccentedEnding,Fill,SkeletonBuilder.DefaultConfig.v1,False,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|38|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48|95,3,0.425,41,False,False,0.65,0|3|6|9|12|15|18|21|24|26|27|29|30|32|33|35|36|39|42|45|48|49|51|54|57|60|63|66|69|72|75|78|81|84|87|89|90|91|92|93|94,41,0.427083,9,16,8,8,8|12|9|12,8,2,6,35,0.146342,0.853659,0.666667,0,8,0.219512,0.195122,weak:9|medium:16|strong:8|strongest:8,0.357724,0.111789,0.536585,0:Strongest:score=0.97:src=1:anchor=1:end=0:forcedEnd=0 | 3:Medium:score=0.47:src=1:anchor=0:end=0:forcedEnd=0 | 6:Strong:score=0.72:src=1:anchor=0:end=0:forcedEnd=0 | 9:Medium:score=0.47:src=1:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=1.069375:src=0:anchor=0:end=0:forcedEnd=0 | 15:Medium:score=0.674375:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=0.911875:src=0:anchor=0:end=0:forcedEnd=0 | 21:Medium:score=0.674375:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.099375:src=0:anchor=0:end=0:forcedEnd=0 | 26:Weak:score=0.419375:src=0:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.704375:src=0:anchor=0:end=0:forcedEnd=0 | 29:Weak:score=0.419375:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.941875:src=0:anchor=0:end=0:forcedEnd=0 | 32:Weak:score=0.419375:src=0:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.704375:src=0:anchor=0:end=0:forcedEnd=0 | 35:Weak:score=0.419375:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.099375:src=0:anchor=0:end=0:forcedEnd=0 | 39:Medium:score=0.704375:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=0.941875:src=0:anchor=0:end=0:forcedEnd=0 | 45:Medium:score=0.704375:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1:src=1:anchor=1:end=0:forcedEnd=0 | 49:Weak:score=0.419375:src=0:anchor=0:end=0:forcedEnd=0 | 51:Medium:score=0.704375:src=0:anchor=0:end=0:forcedEnd=0 | 54:Strong:score=0.941875:src=0:anchor=0:end=0:forcedEnd=0 | 57:Medium:score=0.704375:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.099375:src=0:anchor=0:end=0:forcedEnd=0 | 63:Medium:score=0.704375:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=0.941875:src=0:anchor=0:end=0:forcedEnd=0 | 69:Medium:score=0.704375:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.084375:src=0:anchor=0:end=0:forcedEnd=0 | 75:Medium:score=0.485:src=1:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=0.926875:src=0:anchor=0:end=0:forcedEnd=0 | 81:Medium:score=0.689375:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.092775:src=0:anchor=0:end=1:forcedEnd=0 | 87:Medium:score=0.746321:src=0:anchor=0:end=1:forcedEnd=0 | 89:Weak:score=0.48183:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.995921:src=0:anchor=0:end=1:forcedEnd=0 | 91:Weak:score=0.496011:src=0:anchor=0:end=1:forcedEnd=0 | 92:Weak:score=0.503102:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.784611:src=0:anchor=0:end=1:forcedEnd=0 | 94:Weak:score=0.517284:src=0:anchor=0:end=1:forcedEnd=0
Variant_H24_FrontLoaded_AccentedEnding,FrontLoaded AccentedEnding H24 Variant,FrontLoaded/AccentedEnding,Mirror,SkeletonBuilder.DefaultConfig.v1,False,96,24,0.25,0|3|6|9|15|16|19|22|25|28|31|34|38|43|44|47|48|55|61|68|77|82|88|95,8|8|4|4,2,0|48|95,3,0.2625,25,True,True,0.225,0|3|6|9|12|15|18|24|27|30|33|36|39|42|48|54|60|66|72|78|84|87|90|93|95,25,0.260417,1,8,8,8,7|7|4|7,5,3,7,18,0.28,0.72,1,1,4,0.04,0.32,weak:1|medium:8|strong:8|strongest:8,0.226667,0.116667,0.2,0:Strongest:score=1.69:src=1:anchor=1:end=0:forcedEnd=0 | 3:Medium:score=0.75:src=1:anchor=0:end=0:forcedEnd=0 | 6:Strong:score=1.0075:src=1:anchor=0:end=0:forcedEnd=0 | 9:Medium:score=0.75:src=1:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=1.016625:src=0:anchor=0:end=0:forcedEnd=0 | 15:Medium:score=0.75:src=1:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=0.754125:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.046625:src=0:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.526625:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.784125:src=0:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.526625:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.046625:src=0:anchor=0:end=0:forcedEnd=0 | 39:Medium:score=0.526625:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=0.784125:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1.72:src=1:anchor=1:end=0:forcedEnd=0 | 54:Strong:score=0.784125:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.046625:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=0.784125:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.031625:src=0:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=0.769125:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.054025:src=0:anchor=0:end=1:forcedEnd=0 | 87:Medium:score=0.528498:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.79167:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.539843:src=0:anchor=0:end=1:forcedEnd=0 | 95:Weak:score=0.9975:src=1:anchor=1:end=1:forcedEnd=0
Variant_H24_FrontLoaded_AccentedEnding,FrontLoaded AccentedEnding H24 Variant,FrontLoaded/AccentedEnding,Complement,SkeletonBuilder.DefaultConfig.v1,False,96,24,0.25,0|3|6|9|15|16|19|22|25|28|31|34|38|43|44|47|48|55|61|68|77|82|88|95,8|8|4|4,2,0|48|95,3,0.2,19,True,False,0.675,0|12|18|24|27|30|33|36|42|48|54|60|66|72|78|84|90|93|95,19,0.197917,1,3,7,8,3|6|4|6,4,3,3,16,0.157895,0.842105,1,1,3,0.052632,0.421053,weak:1|medium:3|strong:7|strongest:8,0.385965,0.127193,0.157895,0:Strongest:score=1.366473:src=1:anchor=1:end=0:forcedEnd=0 | 12:Strongest:score=1.226161:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=0.954732:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.256161:src=0:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.721875:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.984732:src=0:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.721875:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.256161:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=0.984732:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1.396473:src=1:anchor=1:end=0:forcedEnd=0 | 54:Strong:score=0.984732:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.256161:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=0.984732:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.241161:src=0:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=0.969732:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.266361:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=1.026096:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.784475:src=0:anchor=0:end=1:forcedEnd=0 | 95:Weak:score=0.50233:src=1:anchor=1:end=1:forcedEnd=0
