SourceId,SourceLabel,SourceCategory,ResponseType,BuilderVersion,PlannerSelected,TotalSteps,SourceHitCount,SourceDensity,SourceHitIndices,SourceSegmentCounts,SourceEndingHitCount,SourceAnchorIndices,SourceAnchorCount,TargetDensity,TargetCount,PreserveAnchors,MirrorEnding,ComplementarityBias,SelectedHitIndices,SelectedHitCount,SelectedDensity,SelectedWeakCount,SelectedMediumCount,SelectedStrongCount,SelectedStrongestCount,SelectedSegmentCounts,SelectedEndingHitCount,SelectedAnchorHitCount,OverlapCount,GapFillCount,OverlapRatio,GapFillRatio,AnchorPreservationRatio,EndingOverlapCount,EndingGapCount,WeakStepRatio,StrongestStepRatio,MetricTierDistribution,SegmentDifferenceFromSource,EndingBias,InterstitialBias,SelectedStepDebug
Variant_H24_Even_AccentedEnding,Even AccentedEnding H24 Variant,Even/AccentedEnding,Fill,SkeletonBuilder.PostArchitectureRevamp_v2,False,96,24,0.25,0|4|6|12|17|21|25|29|33|37|41|45|50|54|58|60|66|70|74|78|83|87|89|95,6|6|6|6,3,0|95,2,0.425,41,False,False,0.65,0|3|9|12|15|18|24|26|27|28|30|31|32|34|35|36|39|42|48|49|51|52|53|55|56|57|59|60|63|69|72|75|81|84|85|86|88|90|92|93|94,41,0.427083,17,12,4,8,6|12|12|11,8,1,3,38,0.073171,0.926829,0.5,0,8,0.414634,0.195122,weak:17|medium:12|strong:4|strongest:8,0.207317,0.070122,0.707317,0:Strongest:score=0.90296:src=1:anchor=1:end=0:forcedEnd=0 | 3:Medium:score=0.952:src=0:anchor=0:end=0:forcedEnd=0 | 9:Medium:score=0.948198:src=0:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=0.90296:src=1:anchor=0:end=0:forcedEnd=0 | 15:Medium:score=0.952:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=1.072:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.397:src=0:anchor=0:end=0:forcedEnd=0 | 26:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.967:src=0:anchor=0:end=0:forcedEnd=0 | 28:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=1.087:src=0:anchor=0:end=0:forcedEnd=0 | 31:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 32:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 34:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 35:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.397:src=0:anchor=0:end=0:forcedEnd=0 | 39:Medium:score=0.967:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=1.087:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1.397:src=0:anchor=0:end=0:forcedEnd=0 | 49:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 51:Medium:score=0.967:src=0:anchor=0:end=0:forcedEnd=0 | 52:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 53:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 55:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 56:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 57:Medium:score=0.967:src=0:anchor=0:end=0:forcedEnd=0 | 59:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=0.92212:src=1:anchor=0:end=0:forcedEnd=0 | 63:Medium:score=0.963198:src=0:anchor=0:end=0:forcedEnd=0 | 69:Medium:score=0.967:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.39:src=0:anchor=0:end=0:forcedEnd=0 | 75:Medium:score=0.96:src=0:anchor=0:end=0:forcedEnd=0 | 81:Medium:score=0.96:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.42584:src=0:anchor=0:end=1:forcedEnd=0 | 85:Weak:score=0.727891:src=0:anchor=0:end=1:forcedEnd=0 | 86:Weak:score=0.733942:src=0:anchor=0:end=1:forcedEnd=0 | 88:Weak:score=0.746044:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=1.152145:src=0:anchor=0:end=1:forcedEnd=0 | 92:Weak:score=0.770247:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=1.050298:src=0:anchor=0:end=1:forcedEnd=0 | 94:Weak:score=0.782349:src=0:anchor=0:end=1:forcedEnd=0
Base_H24_FrontLoaded_Flat,FrontLoaded Flat H24 Base,FrontLoaded/Flat,Mirror,SkeletonBuilder.PostArchitectureRevamp_v2,False,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|38|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48,2,0.2625,25,True,False,0.25,0|3|6|9|12|13|15|18|21|24|25|27|30|33|36|39|42|45|48|54|60|66|75|84|90,25,0.260417,2,9,7,7,9|9|4|3,2,2,8,17,0.32,0.68,1,0,2,0.08,0.28,weak:2|medium:9|strong:7|strongest:7,0.106667,-0.003333,0.24,0:Strongest:score=1.86:src=1:anchor=1:end=0:forcedEnd=0 | 3:Medium:score=0.895:src=1:anchor=0:end=0:forcedEnd=0 | 6:Strong:score=1.1275:src=1:anchor=0:end=0:forcedEnd=0 | 9:Medium:score=0.895:src=1:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=1.019392:src=0:anchor=0:end=0:forcedEnd=0 | 13:Weak:score=0.5085:src=1:anchor=0:end=0:forcedEnd=0 | 15:Medium:score=0.521752:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=0.754252:src=0:anchor=0:end=0:forcedEnd=0 | 21:Medium:score=0.521752:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.081752:src=0:anchor=0:end=0:forcedEnd=0 | 25:Weak:score=0.5235:src=1:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.536752:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.769252:src=0:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.536752:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.053336:src=0:anchor=0:end=0:forcedEnd=0 | 39:Medium:score=0.536752:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=0.769252:src=0:anchor=0:end=0:forcedEnd=0 | 45:Medium:score=0.536752:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1.855:src=1:anchor=1:end=0:forcedEnd=0 | 54:Strong:score=0.7097:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.007992:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=0.681284:src=0:anchor=0:end=0:forcedEnd=0 | 75:Medium:score=0.883:src=1:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.028576:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.725011:src=0:anchor=0:end=1:forcedEnd=0
Base_H24_FrontLoaded_Flat,FrontLoaded Flat H24 Base,FrontLoaded/Flat,Complement,SkeletonBuilder.PostArchitectureRevamp_v2,False,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|38|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48,2,0.2,19,True,False,0.7,0|12|18|24|30|36|42|48|51|54|57|60|66|72|78|84|87|90|93,19,0.197917,0,4,7,8,3|4|6|6,4,2,2,17,0.105263,0.894737,1,0,4,0,0.421053,weak:0|medium:4|strong:7|strongest:8,0.596491,0.127193,0.210526,0:Strongest:score=0.854286:src=1:anchor=1:end=0:forcedEnd=0 | 12:Strongest:score=1.314126:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=0.942031:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.278459:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.957031:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.261499:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=0.957031:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=0.845619:src=1:anchor=1:end=0:forcedEnd=0 | 51:Medium:score=0.8378:src=0:anchor=0:end=0:forcedEnd=0 | 54:Strong:score=1.024777:src=0:anchor=0:end=0:forcedEnd=0 | 57:Medium:score=0.80388:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.380126:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=1.007817:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.390086:src=0:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=1.068657:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.392006:src=0:anchor=0:end=1:forcedEnd=0 | 87:Medium:score=0.867833:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=1.054926:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.830684:src=0:anchor=0:end=1:forcedEnd=0
Base_H24_FrontLoaded_Flat,FrontLoaded Flat H24 Base,FrontLoaded/Flat,Simplify,SkeletonBuilder.PostArchitectureRevamp_v2,False,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|38|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48,2,0.1,10,False,False,0.35,0|6|12|24|30|36|48|60|84|90,10,0.104167,0,0,3,7,3|3|2|2,2,2,3,7,0.3,0.7,1,0,2,0,0.7,weak:0|medium:0|strong:3|strongest:7,0.133333,0.116667,0,0:Strongest:score=1.14649:src=1:anchor=1:end=0:forcedEnd=0 | 6:Strong:score=0.750775:src=1:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=0.986962:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.023721:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.628007:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.018526:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1.158249:src=1:anchor=1:end=0:forcedEnd=0 | 60:Strongest:score=0.969708:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.013513:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.654088:src=0:anchor=0:end=1:forcedEnd=0
Base_H24_FrontLoaded_Flat,FrontLoaded Flat H24 Base,FrontLoaded/Flat,Intensify,SkeletonBuilder.PostArchitectureRevamp_v2,True,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|38|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48,2,0.395,38,False,False,0.5,0|3|6|9|12|15|18|21|24|26|27|30|33|36|39|42|45|46|48|51|54|57|60|63|66|69|72|74|75|78|81|83|84|87|88|90|93|95,38,0.395833,6,16,8,8,8|10|8|12,6,2,8,30,0.210526,0.789474,1,2,4,0.157895,0.210526,weak:6|medium:16|strong:8|strongest:8,0.385965,0.074561,0.447368,0:Strongest:score=1.173307:src=1:anchor=1:end=0:forcedEnd=0 | 3:Medium:score=0.778307:src=1:anchor=0:end=0:forcedEnd=0 | 6:Strong:score=0.878307:src=1:anchor=0:end=0:forcedEnd=0 | 9:Medium:score=0.778307:src=1:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=1.247227:src=0:anchor=0:end=0:forcedEnd=0 | 15:Medium:score=0.908547:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=1.008547:src=0:anchor=0:end=0:forcedEnd=0 | 21:Medium:score=0.908547:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.318547:src=0:anchor=0:end=0:forcedEnd=0 | 26:Weak:score=0.424347:src=0:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.923547:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=1.023547:src=0:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.923547:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.276307:src=0:anchor=0:end=0:forcedEnd=0 | 39:Medium:score=0.923547:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=1.023547:src=0:anchor=0:end=0:forcedEnd=0 | 45:Medium:score=0.923547:src=0:anchor=0:end=0:forcedEnd=0 | 46:Weak:score=0.45016:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1.244627:src=1:anchor=1:end=0:forcedEnd=0 | 51:Medium:score=0.637253:src=0:anchor=0:end=0:forcedEnd=0 | 54:Strong:score=0.920293:src=0:anchor=0:end=0:forcedEnd=0 | 57:Medium:score=0.820293:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.257533:src=0:anchor=0:end=0:forcedEnd=0 | 63:Medium:score=0.778053:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=0.878053:src=0:anchor=0:end=0:forcedEnd=0 | 69:Medium:score=0.820293:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.058853:src=0:anchor=0:end=0:forcedEnd=0 | 74:Weak:score=0.347693:src=0:anchor=0:end=0:forcedEnd=0 | 75:Medium:score=0.815213:src=1:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=0.763853:src=0:anchor=0:end=0:forcedEnd=0 | 81:Medium:score=0.846893:src=0:anchor=0:end=0:forcedEnd=0 | 83:Weak:score=0.389933:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.307973:src=0:anchor=0:end=1:forcedEnd=0 | 87:Medium:score=0.942282:src=0:anchor=0:end=1:forcedEnd=0 | 88:Weak:score=0.351213:src=1:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.975671:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.893541:src=0:anchor=0:end=1:forcedEnd=0 | 95:Weak:score=0.407213:src=1:anchor=0:end=1:forcedEnd=0
Base_H24_FrontLoaded_Flat,FrontLoaded Flat H24 Base,FrontLoaded/Flat,Contrast,SkeletonBuilder.PostArchitectureRevamp_v2,False,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|38|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48,2,0.2625,25,False,False,0.65,0|12|15|18|21|24|27|30|33|36|39|42|48|54|57|60|66|69|72|78|81|84|87|90|93,25,0.260417,0,10,7,8,5|7|6|7,4,2,2,23,0.08,0.92,1,0,4,0,0.32,weak:0|medium:10|strong:7|strongest:8,0.373333,0.076667,0.4,0:Strongest:score=0.730293:src=1:anchor=1:end=0:forcedEnd=0 | 12:Strongest:score=1.272092:src=0:anchor=0:end=0:forcedEnd=0 | 15:Medium:score=0.705998:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=1.033498:src=0:anchor=0:end=0:forcedEnd=0 | 21:Medium:score=0.705998:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.242718:src=0:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.720998:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=1.048498:src=0:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.720998:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.164469:src=0:anchor=0:end=0:forcedEnd=0 | 39:Medium:score=0.720998:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=1.048498:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=0.77292:src=1:anchor=1:end=0:forcedEnd=0 | 54:Strong:score=1.123799:src=0:anchor=0:end=0:forcedEnd=0 | 57:Medium:score=0.736935:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.370185:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=1.012269:src=0:anchor=0:end=0:forcedEnd=0 | 69:Medium:score=0.796299:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.119742:src=0:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=0.892242:src=0:anchor=0:end=0:forcedEnd=0 | 81:Medium:score=0.789299:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.296135:src=0:anchor=0:end=1:forcedEnd=0 | 87:Medium:score=0.868883:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=1.03486:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.723624:src=0:anchor=0:end=1:forcedEnd=0
Base_H24_FrontLoaded_Flat,FrontLoaded Flat H24 Base,FrontLoaded/Flat,Fill,SkeletonBuilder.PostArchitectureRevamp_v2,False,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|38|41|44|47|48|55|61|68|75|82|88|95,8|8|4|4,2,0|48,2,0.425,41,False,False,0.65,0|1|2|4|5|12|15|18|21|24|26|27|29|30|32|33|35|36|39|42|45|48|49|51|54|56|57|58|60|63|66|69|72|78|81|84|85|86|87|90|93,41,0.427083,13,13,7,8,9|12|11|9,6,2,2,39,0.04878,0.95122,1,0,6,0.317073,0.195122,weak:13|medium:13|strong:7|strongest:8,0.308943,0.063008,0.634146,0:Strongest:score=0.8988:src=1:anchor=1:end=0:forcedEnd=0 | 1:Weak:score=0.678:src=0:anchor=0:end=0:forcedEnd=0 | 2:Weak:score=0.678:src=0:anchor=0:end=0:forcedEnd=0 | 4:Weak:score=0.678:src=0:anchor=0:end=0:forcedEnd=0 | 5:Weak:score=0.678:src=0:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=1.382:src=0:anchor=0:end=0:forcedEnd=0 | 15:Medium:score=0.952:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=1.072:src=0:anchor=0:end=0:forcedEnd=0 | 21:Medium:score=0.952:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.397:src=0:anchor=0:end=0:forcedEnd=0 | 26:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.967:src=0:anchor=0:end=0:forcedEnd=0 | 29:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=1.087:src=0:anchor=0:end=0:forcedEnd=0 | 32:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.967:src=0:anchor=0:end=0:forcedEnd=0 | 35:Weak:score=0.693:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.397:src=0:anchor=0:end=0:forcedEnd=0 | 39:Medium:score=0.967:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=1.087:src=0:anchor=0:end=0:forcedEnd=0 | 45:Medium:score=0.967:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=0.94212:src=1:anchor=1:end=0:forcedEnd=0 | 49:Weak:score=0.713:src=0:anchor=0:end=0:forcedEnd=0 | 51:Medium:score=0.707973:src=0:anchor=0:end=0:forcedEnd=0 | 54:Strong:score=0.958389:src=0:anchor=0:end=0:forcedEnd=0 | 56:Weak:score=0.713:src=0:anchor=0:end=0:forcedEnd=0 | 57:Medium:score=0.987:src=0:anchor=0:end=0:forcedEnd=0 | 58:Weak:score=0.713:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.417:src=0:anchor=0:end=0:forcedEnd=0 | 63:Medium:score=0.821:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=0.941:src=0:anchor=0:end=0:forcedEnd=0 | 69:Medium:score=0.838389:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.130973:src=0:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=0.820973:src=0:anchor=0:end=0:forcedEnd=0 | 81:Medium:score=0.831389:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.44584:src=0:anchor=0:end=1:forcedEnd=0 | 85:Weak:score=0.747891:src=0:anchor=0:end=1:forcedEnd=0 | 86:Weak:score=0.753942:src=0:anchor=0:end=1:forcedEnd=0 | 87:Medium:score=1.033993:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.988109:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.881724:src=0:anchor=0:end=1:forcedEnd=0
Variant_H24_FrontLoaded_Flat,FrontLoaded Flat H24 Variant,FrontLoaded/Flat,Mirror,SkeletonBuilder.PostArchitectureRevamp_v2,False,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|36|41|44|47|48|55|61|70|76|82|88|95,8|8|4|4,2,0|48,2,0.2625,25,True,False,0.25,0|3|6|9|12|13|15|18|21|24|25|27|28|30|33|36|42|45|48|54|60|72|78|84|90,25,0.260417,3,7,7,8,9|9|3|4,2,2,9,16,0.36,0.64,1,0,2,0.12,0.32,weak:3|medium:7|strong:7|strongest:8,0.106667,-0.003333,0.2,0:Strongest:score=1.86:src=1:anchor=1:end=0:forcedEnd=0 | 3:Medium:score=0.895:src=1:anchor=0:end=0:forcedEnd=0 | 6:Strong:score=1.1275:src=1:anchor=0:end=0:forcedEnd=0 | 9:Medium:score=0.895:src=1:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=1.019392:src=0:anchor=0:end=0:forcedEnd=0 | 13:Weak:score=0.5085:src=1:anchor=0:end=0:forcedEnd=0 | 15:Medium:score=0.521752:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=0.754252:src=0:anchor=0:end=0:forcedEnd=0 | 21:Medium:score=0.521752:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.081752:src=0:anchor=0:end=0:forcedEnd=0 | 25:Weak:score=0.5235:src=1:anchor=0:end=0:forcedEnd=0 | 27:Medium:score=0.536752:src=0:anchor=0:end=0:forcedEnd=0 | 28:Weak:score=0.5235:src=1:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.769252:src=0:anchor=0:end=0:forcedEnd=0 | 33:Medium:score=0.536752:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.455:src=1:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=0.769252:src=0:anchor=0:end=0:forcedEnd=0 | 45:Medium:score=0.536752:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1.855:src=1:anchor=1:end=0:forcedEnd=0 | 54:Strong:score=0.7097:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.007992:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=0.972576:src=0:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=0.660076:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.028576:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.725011:src=0:anchor=0:end=1:forcedEnd=0
Variant_H24_FrontLoaded_Flat,FrontLoaded Flat H24 Variant,FrontLoaded/Flat,Complement,SkeletonBuilder.PostArchitectureRevamp_v2,False,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|36|41|44|47|48|55|61|70|76|82|88|95,8|8|4|4,2,0|48,2,0.2,19,True,False,0.7,0|12|18|24|30|39|42|48|51|54|57|60|66|72|78|84|87|90|93,19,0.197917,0,5,7,7,3|4|6|6,4,2,2,17,0.105263,0.894737,1,0,4,0,0.368421,weak:0|medium:5|strong:7|strongest:7,0.596491,0.127193,0.263158,0:Strongest:score=0.854286:src=1:anchor=1:end=0:forcedEnd=0 | 12:Strongest:score=1.314126:src=0:anchor=0:end=0:forcedEnd=0 | 18:Strong:score=0.942031:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.278459:src=0:anchor=0:end=0:forcedEnd=0 | 30:Strong:score=0.957031:src=0:anchor=0:end=0:forcedEnd=0 | 39:Medium:score=0.75288:src=0:anchor=0:end=0:forcedEnd=0 | 42:Strong:score=0.957031:src=0:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=0.845619:src=1:anchor=1:end=0:forcedEnd=0 | 51:Medium:score=0.8378:src=0:anchor=0:end=0:forcedEnd=0 | 54:Strong:score=1.024777:src=0:anchor=0:end=0:forcedEnd=0 | 57:Medium:score=0.80388:src=0:anchor=0:end=0:forcedEnd=0 | 60:Strongest:score=1.380126:src=0:anchor=0:end=0:forcedEnd=0 | 66:Strong:score=1.075657:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=1.356166:src=0:anchor=0:end=0:forcedEnd=0 | 78:Strong:score=1.034737:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.392006:src=0:anchor=0:end=1:forcedEnd=0 | 87:Medium:score=0.867833:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=1.054926:src=0:anchor=0:end=1:forcedEnd=0 | 93:Medium:score=0.830684:src=0:anchor=0:end=1:forcedEnd=0
Variant_H24_FrontLoaded_Flat,FrontLoaded Flat H24 Variant,FrontLoaded/Flat,Simplify,SkeletonBuilder.PostArchitectureRevamp_v2,False,96,24,0.25,0|3|6|9|13|16|19|22|25|28|31|34|36|41|44|47|48|55|61|70|76|82|88|95,8|8|4|4,2,0|48,2,0.1,10,False,False,0.35,0|6|12|24|36|48|60|72|84|90,10,0.104167,0,0,2,8,3|2|2|3,2,2,4,6,0.4,0.6,1,0,2,0,0.8,weak:0|medium:0|strong:2|strongest:8,0.333333,0.116667,0,0:Strongest:score=1.14649:src=1:anchor=1:end=0:forcedEnd=0 | 6:Strong:score=0.750775:src=1:anchor=0:end=0:forcedEnd=0 | 12:Strongest:score=0.986962:src=0:anchor=0:end=0:forcedEnd=0 | 24:Strongest:score=1.023721:src=0:anchor=0:end=0:forcedEnd=0 | 36:Strongest:score=1.183249:src=1:anchor=0:end=0:forcedEnd=0 | 48:Strongest:score=1.158249:src=1:anchor=1:end=0:forcedEnd=0 | 60:Strongest:score=0.969708:src=0:anchor=0:end=0:forcedEnd=0 | 72:Strongest:score=0.957513:src=0:anchor=0:end=0:forcedEnd=0 | 84:Strongest:score=1.013513:src=0:anchor=0:end=1:forcedEnd=0 | 90:Strong:score=0.654088:src=0:anchor=0:end=1:forcedEnd=0
